Order_item_id,Order_id,Menu_item,Quantity,Price
OI24640,ORD89343,Fries,1,227
OI24641,ORD27873,Ice Cream,1,214
OI24642,ORD61082,Sandwich,1,150
OI24643,ORD34832,Soup,2,255
OI24644,ORD46313,Burger,1,241
OI24645,ORD28864,Steak,1,375
OI24646,ORD44094,Steak,5,343
OI24647,ORD68567,Cake,3,413
OI24648,ORD71670,Salad,3,266
OI24649,ORD83184,Soup,2,387
OI24650,ORD55987,Pizza,4,447
OI24651,ORD55142,Noodles,3,476
OI24652,ORD27133,Wrap,3,370
OI24653,ORD70777,Ice Cream,5,386
OI24654,ORD09340,Sandwich,2,116
OI24655,ORD91488,Ice Cream,5,59
OI24656,ORD18343,Fries,3,206
OI24657,ORD27747,Sandwich,5,160
OI24658,ORD18770,Tacos,2,73
OI24659,ORD49301,Tacos,3,252
OI24660,ORD15379,Salad,2,322
OI24661,ORD55214,Biryani,5,175
OI24662,ORD64651,Sandwich,1,307
OI24663,ORD37421,Soup,3,186
OI24664,ORD36280,Burger,2,51
OI24665,ORD57539,Wrap,2,319
OI24666,ORD54354,Salad,2,295
OI24667,ORD91214,Fries,1,486
OI24668,ORD72889,Sandwich,5,208
OI24669,ORD87143,Burger,2,216
OI24670,ORD60296,Pasta,1,171
OI24671,ORD02314,Ice Cream,5,94
OI24672,ORD30702,Sushi,3,273
OI24673,ORD88813,Ice Cream,2,121
OI24674,ORD57384,Tacos,5,343
OI24675,ORD25869,Cake,1,317
OI24676,ORD47964,Steak,5,207
OI24677,ORD38417,Ice Cream,1,61
OI24678,ORD68148,Wrap,3,118
OI24679,ORD80263,Steak,2,306
OI24680,ORD52662,Fries,2,497
OI24681,ORD75026,Sandwich,3,230
OI24682,ORD89312,Tacos,2,125
OI24683,ORD62432,Pasta,5,361
OI24684,ORD04418,Biryani,4,104
OI24685,ORD83920,Salad,2,58
OI24686,ORD90983,Sandwich,3,492
OI24687,ORD13500,Ice Cream,4,253
OI24688,ORD07270,Salad,1,466
OI24689,ORD55281,Sushi,4,116
OI24690,ORD70965,Sandwich,5,220
OI24691,ORD49582,Tacos,5,489
OI24692,ORD18636,Tacos,1,256
OI24693,ORD34097,Cake,1,195
OI24694,ORD58603,Fries,2,297
OI24695,ORD27718,Wrap,2,285
OI24696,ORD52009,Steak,1,270
OI24697,ORD34824,Burger,3,463
OI24698,ORD73826,Biryani,3,207
OI24699,ORD06299,Fries,3,401
OI24700,ORD43873,Pizza,4,412
OI24701,ORD80704,Biryani,3,417
OI24702,ORD85719,Pasta,3,476
OI24703,ORD52399,Pasta,4,265
OI24704,ORD33093,Pizza,4,323
OI24705,ORD66752,Tacos,3,224
OI24706,ORD15564,Salad,1,364
OI24707,ORD05448,Pizza,4,466
OI24708,ORD64238,Biryani,3,453
OI24709,ORD17245,Soup,3,449
OI24710,ORD69300,Sandwich,5,431
OI24711,ORD16269,Fries,2,376
OI24712,ORD89945,Pizza,5,160
OI24713,ORD80426,Noodles,3,131
OI24714,ORD31620,Pasta,5,261
OI24715,ORD28162,Tacos,1,434
OI24716,ORD03249,Ice Cream,4,174
OI24717,ORD24508,Noodles,1,232
OI24718,ORD11338,Pasta,5,133
OI24719,ORD73779,Sushi,5,283
OI24720,ORD39858,Steak,3,164
OI24721,ORD45672,Burger,5,238
OI24722,ORD47683,Wrap,2,358
OI24723,ORD52844,Biryani,2,381
OI24724,ORD89670,Burger,2,396
OI24725,ORD79818,Pasta,4,309
OI24726,ORD61893,Sushi,1,491
OI24727,ORD64135,Steak,4,170
OI24728,ORD11410,Cake,3,353
OI24729,ORD08455,Steak,3,92
OI24730,ORD05975,Sushi,5,422
OI24731,ORD84772,Fries,5,493
OI24732,ORD14262,Pasta,4,233
OI24733,ORD21292,Tacos,5,83
OI24734,ORD35579,Sandwich,4,264
OI24735,ORD29118,Wrap,2,56
OI24736,ORD08927,Ice Cream,1,290
OI24737,ORD30186,Wrap,1,305
OI24738,ORD61285,Burger,1,330
OI24739,ORD67100,Cake,5,377
OI24740,ORD45536,Wrap,4,421
OI24741,ORD84844,Pasta,4,405
OI24742,ORD41004,Burger,3,102
OI24743,ORD16551,Sushi,3,443
OI24744,ORD87139,Biryani,4,169
OI24745,ORD24838,Noodles,4,485
OI24746,ORD25571,Sandwich,5,93
OI24747,ORD86687,Sandwich,4,285
OI24748,ORD31221,Soup,4,108
OI24749,ORD31747,Sushi,1,301
OI24750,ORD32356,Wrap,1,146
OI24751,ORD65532,Cake,2,239
OI24752,ORD34614,Fries,5,297
OI24753,ORD47673,Soup,1,330
OI24754,ORD61696,Steak,3,431
OI24755,ORD43140,Pizza,2,252
OI24756,ORD00062,Cake,2,352
OI24757,ORD25545,Burger,3,329
OI24758,ORD06305,Salad,5,394
OI24759,ORD55977,Pasta,4,495
OI24760,ORD69934,Sushi,3,434
OI24761,ORD14765,Biryani,5,477
OI24762,ORD62185,Pizza,3,460
OI24763,ORD22229,Cake,2,55
OI24764,ORD03905,Salad,1,249
OI24765,ORD18158,Fries,4,446
OI24766,ORD29140,Biryani,5,249
OI24767,ORD00101,Noodles,2,129
OI24768,ORD24542,Soup,4,202
OI24769,ORD30467,Ice Cream,1,261
OI24770,ORD09122,Soup,2,113
OI24771,ORD79739,Tacos,1,314
OI24772,ORD35833,Steak,3,193
OI24773,ORD51368,Pizza,5,241
OI24774,ORD53643,Burger,3,401
OI24775,ORD45729,Pasta,1,268
OI24776,ORD03894,Wrap,5,324
OI24777,ORD77339,Steak,4,339
OI24778,ORD70923,Sandwich,4,253
OI24779,ORD40953,Wrap,3,98
OI24780,ORD54910,Pizza,2,398
OI24781,ORD85713,Burger,3,471
OI24782,ORD15005,Pizza,4,309
OI24783,ORD70293,Salad,2,372
OI24784,ORD91519,Sandwich,4,238
OI24785,ORD88565,Tacos,4,462
OI24786,ORD12133,Pasta,3,191
OI24787,ORD14375,Fries,2,99
OI24788,ORD06428,Tacos,3,53
OI24789,ORD15707,Cake,4,233
OI24790,ORD12786,Tacos,1,259
OI24791,ORD52357,Fries,5,162
OI24792,ORD54303,Ice Cream,2,247
OI24793,ORD36344,Soup,5,305
OI24794,ORD26261,Wrap,2,496
OI24795,ORD88439,Pasta,1,228
OI24796,ORD51695,Soup,1,281
OI24797,ORD72954,Pasta,3,428
OI24798,ORD72142,Sushi,3,371
OI24799,ORD44649,Steak,2,111
OI24800,ORD87776,Noodles,4,470
OI24801,ORD88302,Burger,3,412
OI24802,ORD05499,Salad,4,382
OI24803,ORD88330,Pizza,5,168
OI24804,ORD82730,Ice Cream,4,122
OI24805,ORD35737,Tacos,3,156
OI24806,ORD17812,Biryani,4,90
OI24807,ORD07696,Fries,1,296
OI24808,ORD72214,Noodles,5,280
OI24809,ORD82100,Fries,2,303
OI24810,ORD62860,Soup,1,438
OI24811,ORD53576,Wrap,3,381
OI24812,ORD78964,Burger,2,361
OI24813,ORD00023,Pizza,4,480
OI24814,ORD47443,Pasta,4,99
OI24815,ORD07636,Tacos,2,434
OI24816,ORD90433,Soup,5,178
OI24817,ORD86976,Ice Cream,4,414
OI24818,ORD40016,Sushi,4,177
OI24819,ORD77359,Biryani,4,111
OI24820,ORD09799,Tacos,4,205
OI24821,ORD49032,Ice Cream,1,189
OI24822,ORD18152,Fries,1,452
OI24823,ORD64997,Noodles,5,358
OI24824,ORD12387,Cake,2,283
OI24825,ORD60398,Pasta,4,269
OI24826,ORD30461,Soup,3,430
OI24827,ORD30987,Burger,2,248
OI24828,ORD89476,Pizza,1,353
OI24829,ORD28839,Fries,3,327
OI24830,ORD76883,Sandwich,1,323
OI24831,ORD70422,Pizza,4,86
OI24832,ORD84642,Burger,3,260
OI24833,ORD83233,Pizza,3,124
OI24834,ORD79471,Pizza,5,338
OI24835,ORD91586,Tacos,3,403
OI24836,ORD05479,Salad,4,267
OI24837,ORD87932,Salad,1,442
OI24838,ORD41865,Salad,4,188
OI24839,ORD78578,Fries,2,129
OI24840,ORD12652,Tacos,5,157
OI24841,ORD29992,Soup,1,264
OI24842,ORD30989,Noodles,2,190
OI24843,ORD58317,Tacos,5,175
OI24844,ORD51823,Soup,3,220
OI24845,ORD66077,Pizza,4,112
OI24846,ORD23782,Tacos,2,469
OI24847,ORD49301,Tacos,2,317
OI24848,ORD69823,Steak,1,255
OI24849,ORD67309,Pizza,3,359
OI24850,ORD66234,Pasta,2,294
OI24851,ORD62777,Pasta,3,492
OI24852,ORD72147,Pizza,3,442
OI24853,ORD74482,Burger,3,50
OI24854,ORD91855,Cake,4,356
OI24855,ORD02929,Salad,3,426
OI24856,ORD78932,Noodles,4,95
OI24857,ORD88335,Ice Cream,4,239
OI24858,ORD35940,Salad,4,472
OI24859,ORD02051,Ice Cream,1,167
OI24860,ORD32812,Ice Cream,4,226
OI24861,ORD08228,Tacos,2,174
OI24862,ORD72549,Soup,4,309
OI24863,ORD47668,Ice Cream,1,203
OI24864,ORD44178,Steak,2,231
OI24865,ORD55691,Pizza,2,351
OI24866,ORD21360,Wrap,2,421
OI24867,ORD73289,Salad,1,381
OI24868,ORD84770,Tacos,2,335
OI24869,ORD60366,Sushi,3,244
OI24870,ORD71912,Steak,3,148
OI24871,ORD66345,Biryani,4,392
OI24872,ORD07489,Salad,2,76
OI24873,ORD14246,Soup,3,463
OI24874,ORD83805,Fries,1,323
OI24875,ORD28665,Biryani,4,229
OI24876,ORD78041,Sandwich,1,112
OI24877,ORD34051,Tacos,4,358
OI24878,ORD37158,Salad,1,361
OI24879,ORD04904,Cake,2,220
OI24880,ORD54690,Burger,2,402
OI24881,ORD23175,Soup,3,345
OI24882,ORD83218,Sushi,1,295
OI24883,ORD74049,Fries,4,158
OI24884,ORD70559,Biryani,4,232
OI24885,ORD09625,Burger,3,96
OI24886,ORD73827,Soup,3,474
OI24887,ORD85942,Fries,4,450
OI24888,ORD32615,Noodles,4,239
OI24889,ORD82287,Salad,1,372
OI24890,ORD36221,Salad,4,277
OI24891,ORD88267,Noodles,1,146
OI24892,ORD30780,Tacos,4,129
OI24893,ORD15908,Wrap,1,352
OI24894,ORD25345,Fries,2,53
OI24895,ORD73092,Cake,5,205
OI24896,ORD12422,Noodles,1,308
OI24897,ORD60432,Burger,1,243
OI24898,ORD42174,Pizza,2,456
OI24899,ORD55261,Tacos,2,182
OI24900,ORD67343,Burger,3,401
OI24901,ORD63021,Burger,4,388
OI24902,ORD87527,Biryani,2,322
OI24903,ORD68736,Biryani,3,186
OI24904,ORD78371,Sushi,5,306
OI24905,ORD12214,Pizza,3,490
OI24906,ORD64058,Cake,5,50
OI24907,ORD08889,Noodles,4,79
OI24908,ORD13574,Fries,4,124
OI24909,ORD85856,Sushi,5,227
OI24910,ORD41899,Noodles,5,152
OI24911,ORD23608,Soup,2,95
OI24912,ORD62544,Cake,4,441
OI24913,ORD14188,Wrap,1,218
OI24914,ORD44488,Wrap,5,196
OI24915,ORD77400,Sushi,5,130
OI24916,ORD29435,Wrap,1,234
OI24917,ORD41213,Wrap,1,230
OI24918,ORD21950,Fries,1,308
OI24919,ORD24790,Soup,5,309
OI24920,ORD61324,Ice Cream,2,379
OI24921,ORD66306,Sandwich,3,170
OI24922,ORD69413,Soup,1,361
OI24923,ORD51603,Burger,3,421
OI24924,ORD50989,Salad,3,455
OI24925,ORD23276,Tacos,2,350
OI24926,ORD69063,Salad,5,367
OI24927,ORD07329,Salad,2,232
OI24928,ORD87071,Salad,4,500
OI24929,ORD10870,Ice Cream,3,184
OI24930,ORD22680,Sushi,5,139
OI24931,ORD05495,Ice Cream,2,499
OI24932,ORD29963,Tacos,4,228
OI24933,ORD08169,Sandwich,1,288
OI24934,ORD47773,Pasta,5,79
OI24935,ORD59287,Biryani,5,270
OI24936,ORD35378,Soup,2,119
OI24937,ORD32423,Steak,2,476
OI24938,ORD53715,Tacos,1,300
OI24939,ORD50497,Sushi,2,276
OI24940,ORD80731,Tacos,1,467
OI24941,ORD70615,Sushi,5,198
OI24942,ORD82791,Soup,2,103
OI24943,ORD53085,Pizza,4,499
OI24944,ORD87335,Sandwich,3,408
OI24945,ORD13507,Pizza,2,137
OI24946,ORD83746,Biryani,5,98
OI24947,ORD29208,Noodles,4,217
OI24948,ORD89660,Sandwich,5,281
OI24949,ORD16812,Soup,5,170
OI24950,ORD16000,Ice Cream,2,487
OI24951,ORD64291,Wrap,3,110
OI24952,ORD76109,Soup,2,287
OI24953,ORD48278,Tacos,1,476
OI24954,ORD72784,Sushi,3,208
OI24955,ORD87038,Steak,2,114
OI24956,ORD55189,Pizza,4,309
OI24957,ORD89472,Steak,3,84
OI24958,ORD64648,Sushi,2,475
OI24959,ORD85883,Sushi,3,458
OI24960,ORD82393,Ice Cream,4,167
OI24961,ORD91796,Sandwich,1,440
OI24962,ORD60461,Biryani,4,79
OI24963,ORD67108,Sandwich,5,185
OI24964,ORD47802,Cake,4,470
OI24965,ORD16625,Fries,1,206
OI24966,ORD29745,Fries,5,185
OI24967,ORD54218,Cake,2,275
OI24968,ORD25674,Tacos,1,263
OI24969,ORD38733,Soup,1,260
OI24970,ORD27910,Wrap,2,454
OI24971,ORD54522,Pizza,2,173
OI24972,ORD91056,Cake,3,367
OI24973,ORD38509,Sandwich,3,316
OI24974,ORD75373,Biryani,2,349
OI24975,ORD90867,Pizza,3,450
OI24976,ORD48510,Pasta,4,421
OI24977,ORD29236,Burger,3,90
OI24978,ORD90092,Tacos,5,396
OI24979,ORD13289,Noodles,2,94
OI24980,ORD01031,Salad,1,195
OI24981,ORD07108,Ice Cream,5,432
OI24982,ORD52412,Biryani,3,429
OI24983,ORD11454,Cake,5,412
OI24984,ORD37769,Noodles,2,352
OI24985,ORD29462,Burger,5,94
OI24986,ORD72985,Salad,3,485
OI24987,ORD17816,Pizza,4,225
OI24988,ORD35387,Tacos,5,408
OI24989,ORD91392,Ice Cream,3,149
OI24990,ORD20684,Salad,1,259
OI24991,ORD07217,Pizza,5,114
OI24992,ORD71472,Sandwich,4,263
OI24993,ORD37583,Wrap,3,153
OI24994,ORD41585,Soup,5,351
OI24995,ORD43827,Fries,2,338
OI24996,ORD45864,Steak,1,363
OI24997,ORD72212,Steak,1,377
OI24998,ORD66048,Pizza,4,284
OI24999,ORD54419,Biryani,5,404
OI25000,ORD56892,Soup,3,134
OI25001,ORD16821,Ice Cream,2,318
OI25002,ORD03652,Soup,2,58
OI25003,ORD02118,Biryani,5,418
OI25004,ORD80619,Cake,5,474
OI25005,ORD09878,Pasta,3,213
OI25006,ORD19051,Fries,4,62
OI25007,ORD25129,Sushi,4,253
OI25008,ORD25228,Wrap,1,497
OI25009,ORD01981,Sushi,5,271
OI25010,ORD10651,Tacos,5,286
OI25011,ORD55921,Soup,5,193
OI25012,ORD61703,Cake,5,313
OI25013,ORD38326,Wrap,2,293
OI25014,ORD90289,Soup,2,268
OI25015,ORD34058,Tacos,1,69
OI25016,ORD77365,Burger,2,470
OI25017,ORD64163,Burger,1,144
OI25018,ORD91784,Biryani,3,474
OI25019,ORD00485,Sushi,5,72
OI25020,ORD84643,Sushi,4,263
OI25021,ORD29474,Wrap,4,57
OI25022,ORD27923,Sandwich,1,292
OI25023,ORD12788,Tacos,1,127
OI25024,ORD58025,Noodles,2,204
OI25025,ORD20811,Cake,5,199
OI25026,ORD42606,Wrap,5,304
OI25027,ORD67107,Steak,3,406
OI25028,ORD36161,Burger,2,218
OI25029,ORD87941,Cake,2,379
OI25030,ORD23304,Burger,3,293
OI25031,ORD04030,Sushi,5,383
OI25032,ORD51824,Pizza,4,442
OI25033,ORD66077,Pasta,3,413
OI25034,ORD10941,Pasta,4,458
OI25035,ORD60438,Soup,5,441
OI25036,ORD88299,Ice Cream,2,498
OI25037,ORD88431,Sushi,1,239
OI25038,ORD10717,Cake,4,348
OI25039,ORD24040,Pasta,5,213
OI25040,ORD07590,Tacos,2,104
OI25041,ORD17595,Soup,4,137
OI25042,ORD26380,Noodles,1,288
OI25043,ORD04738,Wrap,2,78
OI25044,ORD77432,Fries,5,292
OI25045,ORD59140,Soup,3,182
OI25046,ORD47544,Steak,5,333
OI25047,ORD49786,Steak,3,484
OI25048,ORD41576,Steak,2,350
OI25049,ORD78172,Soup,1,405
OI25050,ORD72008,Pasta,5,287
OI25051,ORD84152,Ice Cream,5,166
OI25052,ORD54413,Steak,2,62
OI25053,ORD81024,Burger,2,362
OI25054,ORD01172,Steak,3,437
OI25055,ORD09904,Pizza,4,346
OI25056,ORD65876,Salad,3,347
OI25057,ORD87135,Sushi,4,201
OI25058,ORD86587,Fries,4,440
OI25059,ORD10386,Pizza,3,140
OI25060,ORD10485,Ice Cream,1,91
OI25061,ORD02308,Noodles,3,485
OI25062,ORD87909,Ice Cream,4,213
OI25063,ORD32740,Fries,1,237
OI25064,ORD47224,Fries,5,75
OI25065,ORD47356,Ice Cream,2,222
OI25066,ORD41789,Wrap,5,271
OI25067,ORD19315,Tacos,2,462
OI25068,ORD83306,Pasta,1,255
OI25069,ORD49420,Tacos,2,256
OI25070,ORD68602,Pizza,3,360
OI25071,ORD68021,Biryani,3,349
OI25072,ORD40759,Soup,2,91
OI25073,ORD86029,Salad,2,451
OI25074,ORD77885,Soup,3,404
OI25075,ORD01115,Sandwich,4,372
OI25076,ORD80823,Burger,5,146
OI25077,ORD77630,Noodles,4,101
OI25078,ORD30933,Tacos,3,131
OI25079,ORD23223,Pasta,4,191
OI25080,ORD00453,Cake,1,160
OI25081,ORD64740,Noodles,5,204
OI25082,ORD79859,Cake,1,165
OI25083,ORD52146,Soup,5,311
OI25084,ORD49423,Ice Cream,3,269
OI25085,ORD54405,Fries,1,341
OI25086,ORD67497,Tacos,3,461
OI25087,ORD24730,Fries,3,80
OI25088,ORD76626,Fries,2,383
OI25089,ORD62257,Tacos,5,167
OI25090,ORD79799,Noodles,4,393
OI25091,ORD33070,Sandwich,3,142
OI25092,ORD76408,Biryani,4,77
OI25093,ORD04699,Fries,4,181
OI25094,ORD41592,Noodles,1,225
OI25095,ORD10678,Fries,1,416
OI25096,ORD62953,Noodles,5,321
OI25097,ORD10641,Cake,2,69
OI25098,ORD56574,Burger,4,260
OI25099,ORD26605,Tacos,2,412
OI25100,ORD26833,Tacos,2,229
OI25101,ORD78763,Burger,1,333
OI25102,ORD23508,Cake,4,316
OI25103,ORD69673,Sushi,1,312
OI25104,ORD63443,Pasta,4,51
OI25105,ORD90054,Burger,3,226
OI25106,ORD78166,Burger,3,90
OI25107,ORD74107,Sushi,5,374
OI25108,ORD84080,Fries,3,335
OI25109,ORD01359,Sandwich,4,230
OI25110,ORD84108,Salad,1,407
OI25111,ORD40118,Salad,3,170
OI25112,ORD09852,Cake,1,120
OI25113,ORD08268,Ice Cream,4,147
OI25114,ORD25641,Wrap,1,242
OI25115,ORD28715,Salad,2,225
OI25116,ORD53184,Cake,5,221
OI25117,ORD44877,Burger,3,210
OI25118,ORD71521,Pasta,5,135
OI25119,ORD16572,Wrap,2,435
OI25120,ORD55508,Wrap,2,342
OI25121,ORD67624,Pizza,1,228
OI25122,ORD74826,Pasta,2,333
OI25123,ORD73981,Pizza,2,259
OI25124,ORD58887,Pizza,3,473
OI25125,ORD70137,Sushi,2,423
OI25126,ORD72240,Wrap,3,450
OI25127,ORD87471,Ice Cream,4,345
OI25128,ORD90776,Sandwich,3,404
OI25129,ORD71985,Salad,3,74
OI25130,ORD16850,Fries,4,220
OI25131,ORD41351,Sandwich,3,448
OI25132,ORD86808,Noodles,1,133
OI25133,ORD25338,Noodles,4,251
OI25134,ORD02897,Tacos,2,137
OI25135,ORD55090,Wrap,4,242
OI25136,ORD43778,Salad,1,178
OI25137,ORD40321,Soup,2,212
OI25138,ORD51604,Pizza,1,332
OI25139,ORD10646,Cake,2,401
OI25140,ORD70982,Salad,1,370
OI25141,ORD80649,Fries,2,323
OI25142,ORD53453,Biryani,3,223
OI25143,ORD64966,Burger,3,129
OI25144,ORD73570,Pasta,4,357
OI25145,ORD02125,Sandwich,2,51
OI25146,ORD06806,Wrap,3,171
OI25147,ORD76332,Cake,1,287
OI25148,ORD36492,Pasta,3,192
OI25149,ORD76294,Sandwich,5,87
OI25150,ORD30228,Tacos,4,172
OI25151,ORD33038,Sandwich,4,241
OI25152,ORD00487,Salad,1,99
OI25153,ORD52416,Fries,5,279
OI25154,ORD21198,Noodles,2,334
OI25155,ORD58659,Burger,5,244
OI25156,ORD46367,Noodles,3,140
OI25157,ORD55004,Pasta,4,198
OI25158,ORD75592,Steak,3,61
OI25159,ORD60024,Soup,3,57
OI25160,ORD78699,Cake,4,424
OI25161,ORD13310,Salad,3,204
OI25162,ORD78463,Sandwich,5,338
OI25163,ORD34474,Sushi,4,183
OI25164,ORD86223,Salad,5,51
OI25165,ORD26396,Noodles,3,119
OI25166,ORD11557,Tacos,5,331
OI25167,ORD23334,Cake,2,483
OI25168,ORD62873,Ice Cream,5,195
OI25169,ORD05475,Ice Cream,2,299
OI25170,ORD65613,Steak,1,224
OI25171,ORD34700,Burger,2,421
OI25172,ORD49864,Fries,2,206
OI25173,ORD62243,Burger,3,333
OI25174,ORD43749,Steak,4,363
OI25175,ORD80580,Pasta,2,288
OI25176,ORD64583,Pasta,3,92
OI25177,ORD67657,Biryani,4,285
OI25178,ORD09973,Soup,3,479
OI25179,ORD59673,Ice Cream,4,490
OI25180,ORD04735,Salad,4,58
OI25181,ORD09718,Cake,4,104
OI25182,ORD81052,Sandwich,5,208
OI25183,ORD49157,Sandwich,5,143
OI25184,ORD16101,Wrap,2,130
OI25185,ORD55071,Ice Cream,4,115
OI25186,ORD00682,Wrap,2,283
OI25187,ORD27293,Wrap,5,272
OI25188,ORD70421,Noodles,1,207
OI25189,ORD46017,Steak,2,139
OI25190,ORD57564,Burger,5,194
OI25191,ORD40378,Steak,1,287
OI25192,ORD43448,Pasta,5,298
OI25193,ORD78170,Noodles,2,328
OI25194,ORD62482,Sushi,3,151
OI25195,ORD65557,Steak,1,342
OI25196,ORD58828,Steak,3,402
OI25197,ORD70943,Salad,3,429
OI25198,ORD15836,Fries,2,384
OI25199,ORD61853,Sandwich,5,331
OI25200,ORD79992,Sandwich,2,196
OI25201,ORD82234,Sandwich,4,466
OI25202,ORD08892,Ice Cream,3,58
OI25203,ORD18295,Biryani,4,114
OI25204,ORD01077,Noodles,1,477
OI25205,ORD27953,Fries,4,207
OI25206,ORD90016,Sandwich,1,278
OI25207,ORD43917,Pizza,5,71
OI25208,ORD55133,Sushi,5,251
OI25209,ORD40262,Tacos,2,98
OI25210,ORD27092,Fries,2,455
OI25211,ORD48351,Tacos,1,293
OI25212,ORD43254,Sushi,2,250
OI25213,ORD61426,Fries,1,432
OI25214,ORD63701,Biryani,4,164
OI25215,ORD11009,Soup,2,460
OI25216,ORD50778,Burger,3,474
OI25217,ORD82951,Sushi,3,397
OI25218,ORD09420,Burger,2,116
OI25219,ORD79889,Pizza,5,427
OI25220,ORD27428,Salad,4,96
OI25221,ORD87649,Sandwich,4,171
OI25222,ORD21729,Ice Cream,4,469
OI25223,ORD08526,Biryani,1,466
OI25224,ORD30016,Ice Cream,1,134
OI25225,ORD50571,Cake,2,262
OI25226,ORD08304,Noodles,1,453
OI25227,ORD45136,Biryani,3,174
OI25228,ORD79795,Soup,2,470
OI25229,ORD52915,Pizza,3,273
OI25230,ORD87230,Soup,3,57
OI25231,ORD60528,Sushi,2,377
OI25232,ORD81993,Biryani,3,438
OI25233,ORD78536,Noodles,5,148
OI25234,ORD89818,Noodles,5,421
OI25235,ORD49748,Pasta,4,70
OI25236,ORD59602,Sushi,5,174
OI25237,ORD40592,Ice Cream,4,494
OI25238,ORD09712,Cake,1,171
OI25239,ORD12551,Ice Cream,5,151
OI25240,ORD49085,Cake,2,210
OI25241,ORD18200,Fries,1,177
OI25242,ORD34382,Soup,5,223
OI25243,ORD25636,Tacos,2,418
OI25244,ORD44039,Pizza,2,162
OI25245,ORD87200,Cake,2,357
OI25246,ORD34685,Sushi,4,297
OI25247,ORD71253,Sushi,2,330
OI25248,ORD88560,Steak,3,430
OI25249,ORD43146,Pizza,4,83
OI25250,ORD22059,Steak,3,79
OI25251,ORD83146,Ice Cream,5,361
OI25252,ORD85952,Salad,2,60
OI25253,ORD79491,Salad,1,161
OI25254,ORD01777,Noodles,3,86
OI25255,ORD44938,Biryani,4,143
OI25256,ORD07301,Ice Cream,1,116
OI25257,ORD33912,Soup,4,72
OI25258,ORD27748,Sandwich,1,75
OI25259,ORD16119,Pizza,5,476
OI25260,ORD52654,Ice Cream,4,206
OI25261,ORD69994,Fries,5,387
OI25262,ORD24613,Noodles,3,127
OI25263,ORD15584,Sandwich,5,248
OI25264,ORD00238,Steak,5,89
OI25265,ORD52167,Sandwich,4,229
OI25266,ORD30406,Tacos,3,118
OI25267,ORD36221,Soup,4,255
OI25268,ORD38430,Cake,1,312
OI25269,ORD41744,Steak,1,295
OI25270,ORD68388,Soup,1,342
OI25271,ORD62191,Burger,3,265
OI25272,ORD52376,Pasta,2,385
OI25273,ORD46178,Steak,3,124
OI25274,ORD12470,Noodles,2,307
OI25275,ORD91268,Wrap,2,488
OI25276,ORD88985,Pasta,5,397
OI25277,ORD75782,Sushi,5,449
OI25278,ORD82606,Pasta,3,148
OI25279,ORD11841,Fries,4,479
OI25280,ORD17622,Biryani,3,157
OI25281,ORD19864,Tacos,5,461
OI25282,ORD25321,Sushi,5,245
OI25283,ORD06794,Fries,5,262
OI25284,ORD52032,Wrap,5,174
OI25285,ORD57582,Noodles,5,294
OI25286,ORD36085,Tacos,2,273
OI25287,ORD88014,Wrap,2,216
OI25288,ORD29904,Fries,1,407
OI25289,ORD70419,Steak,1,348
OI25290,ORD57249,Tacos,4,475
OI25291,ORD66150,Pasta,2,339
OI25292,ORD87352,Burger,3,398
OI25293,ORD56467,Burger,2,177
OI25294,ORD01331,Ice Cream,3,471
OI25295,ORD14478,Pizza,5,256
OI25296,ORD82305,Tacos,5,61
OI25297,ORD33466,Salad,1,195
OI25298,ORD16723,Ice Cream,5,180
OI25299,ORD38221,Soup,5,284
OI25300,ORD47089,Soup,2,384
OI25301,ORD34150,Steak,1,206
OI25302,ORD81028,Noodles,2,369
OI25303,ORD16357,Wrap,3,275
OI25304,ORD76429,Biryani,5,349
OI25305,ORD46460,Burger,4,407
OI25306,ORD60746,Pizza,3,326
OI25307,ORD03468,Pizza,4,391
OI25308,ORD65553,Wrap,4,405
OI25309,ORD84442,Ice Cream,2,462
OI25310,ORD86717,Sushi,5,266
OI25311,ORD00267,Cake,4,340
OI25312,ORD19623,Biryani,4,203
OI25313,ORD03206,Fries,1,82
OI25314,ORD15618,Tacos,4,115
OI25315,ORD21543,Sandwich,1,278
OI25316,ORD89759,Cake,2,194
OI25317,ORD57864,Cake,5,258
OI25318,ORD51699,Wrap,3,146
OI25319,ORD42180,Steak,4,236
OI25320,ORD36214,Steak,3,458
OI25321,ORD46988,Soup,1,325
OI25322,ORD74348,Soup,1,371
OI25323,ORD68151,Pizza,5,415
OI25324,ORD82108,Salad,1,249
OI25325,ORD52138,Burger,3,112
OI25326,ORD76673,Pasta,3,453
OI25327,ORD89052,Pizza,4,415
OI25328,ORD26717,Biryani,5,326
OI25329,ORD73303,Salad,3,328
OI25330,ORD90412,Salad,3,192
OI25331,ORD07816,Cake,3,415
OI25332,ORD02879,Pizza,3,494
OI25333,ORD05385,Noodles,5,54
OI25334,ORD09862,Noodles,2,133
OI25335,ORD84052,Noodles,4,189
OI25336,ORD28586,Fries,5,264
OI25337,ORD42840,Cake,5,55
OI25338,ORD36675,Cake,1,201
OI25339,ORD39515,Tacos,1,260
OI25340,ORD15162,Fries,2,451
OI25341,ORD79449,Pizza,1,234
OI25342,ORD42507,Ice Cream,2,237
OI25343,ORD51144,Burger,3,341
OI25344,ORD62624,Steak,3,324
OI25345,ORD33285,Soup,2,413
